2026-08-20 00:59:43,347 INFO  [restartedMain] com.cookerytech.CookerytechApplication:Starting CookerytechApplication using Java 11.0.17 on 192.168.1.2 with PID 33376 (/Users/atilgansahinulasan/IdeaProjects/cookerytech01/target/classes started by atilgansahinulasan in /Users/atilgansahinulasan/IdeaProjects/cookerytech01)
2026-08-20 00:59:43,348 INFO  [restartedMain] com.cookerytech.CookerytechApplication:No active profile set, falling back to 1 default profile: "default"
2026-08-20 00:59:43,389 INFO  [restartedMain] org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor:Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2026-08-20 00:59:43,389 INFO  [restartedMain] org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor:For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2026-08-20 00:59:43,834 INFO  [restartedMain] org.springframework.data.repository.config.RepositoryConfigurationDelegate:Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-08-20 00:59:43,880 INFO  [restartedMain] org.springframework.data.repository.config.RepositoryConfigurationDelegate:Finished Spring Data repository scanning in 43 ms. Found 15 JPA repository interfaces.
2026-08-20 00:59:44,195 INFO  [restartedMain] org.springframework.boot.web.embedded.tomcat.TomcatWebServer:Tomcat initialized with port(s): 8080 (http)
2026-08-20 00:59:44,200 INFO  [restartedMain] org.apache.catalina.core.StandardService:Starting service [Tomcat]
2026-08-20 00:59:44,200 INFO  [restartedMain] org.apache.catalina.core.StandardEngine:Starting Servlet engine: [Apache Tomcat/9.0.78]
2026-08-20 00:59:44,233 INFO  [restartedMain] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]:Initializing Spring embedded WebApplicationContext
2026-08-20 00:59:44,233 INFO  [restartedMain] org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext:Root WebApplicationContext: initialization completed in 844 ms
2026-08-20 00:59:44,356 INFO  [restartedMain] org.hibernate.jpa.internal.util.LogHelper:HHH000204: Processing PersistenceUnitInfo [name: default]
2026-08-20 00:59:44,376 INFO  [restartedMain] org.hibernate.Version:HHH000412: Hibernate ORM core version 5.6.15.Final
2026-08-20 00:59:44,455 INFO  [restartedMain] org.hibernate.annotations.common.Version:HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2026-08-20 00:59:44,496 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource:HikariPool-1 - Starting...
2026-08-20 00:59:44,564 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource:HikariPool-1 - Start completed.
2026-08-20 00:59:44,572 INFO  [restartedMain] org.hibernate.dialect.Dialect:HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2026-08-20 00:59:45,078 INFO  [restartedMain] org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator:HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2026-08-20 00:59:45,083 INFO  [restartedMain] org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean:Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-08-20 00:59:45,689 INFO  [restartedMain] org.springframework.security.web.DefaultSecurityFilterChain:Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@22fb755b, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@44a173b3, org.springframework.security.web.context.SecurityContextPersistenceFilter@4b927933, org.springframework.security.web.header.HeaderWriterFilter@6af42b6e, org.springframework.security.web.authentication.logout.LogoutFilter@6cdd214a, com.cookerytech.security.jwt.AuthTokenFilter@61172fb1, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1bcfcc24, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@689c3126, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@71870b4e, org.springframework.security.web.session.SessionManagementFilter@27917715, org.springframework.security.web.access.ExceptionTranslationFilter@55039891, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@25887689]
2026-08-20 00:59:45,752 WARN  [restartedMain] org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration:spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-08-20 00:59:46,324 WARN  [restartedMain] org.springframework.security.config.annotation.web.builders.WebSecurity:You are asking Spring Security to ignore Ant [pattern='/v3/api-docs/**']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2026-08-20 00:59:46,324 INFO  [restartedMain] org.springframework.security.web.DefaultSecurityFilterChain:Will not secure Ant [pattern='/v3/api-docs/**']
2026-08-20 00:59:46,324 WARN  [restartedMain] org.springframework.security.config.annotation.web.builders.WebSecurity:You are asking Spring Security to ignore Ant [pattern='swagger-ui.html']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2026-08-20 00:59:46,324 INFO  [restartedMain] org.springframework.security.web.DefaultSecurityFilterChain:Will not secure Ant [pattern='swagger-ui.html']
2026-08-20 00:59:46,324 WARN  [restartedMain] org.springframework.security.config.annotation.web.builders.WebSecurity:You are asking Spring Security to ignore Ant [pattern='/swagger-ui/**']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2026-08-20 00:59:46,325 INFO  [restartedMain] org.springframework.security.web.DefaultSecurityFilterChain:Will not secure Ant [pattern='/swagger-ui/**']
2026-08-20 00:59:46,325 WARN  [restartedMain] org.springframework.security.config.annotation.web.builders.WebSecurity:You are asking Spring Security to ignore Ant [pattern='/']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2026-08-20 00:59:46,325 INFO  [restartedMain] org.springframework.security.web.DefaultSecurityFilterChain:Will not secure Ant [pattern='/']
2026-08-20 00:59:46,325 WARN  [restartedMain] org.springframework.security.config.annotation.web.builders.WebSecurity:You are asking Spring Security to ignore Ant [pattern='index.html']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2026-08-20 00:59:46,325 INFO  [restartedMain] org.springframework.security.web.DefaultSecurityFilterChain:Will not secure Ant [pattern='index.html']
2026-08-20 00:59:46,325 WARN  [restartedMain] org.springframework.security.config.annotation.web.builders.WebSecurity:You are asking Spring Security to ignore Ant [pattern='/images/**']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2026-08-20 00:59:46,325 INFO  [restartedMain] org.springframework.security.web.DefaultSecurityFilterChain:Will not secure Ant [pattern='/images/**']
2026-08-20 00:59:46,325 WARN  [restartedMain] org.springframework.security.config.annotation.web.builders.WebSecurity:You are asking Spring Security to ignore Ant [pattern='/css/**']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2026-08-20 00:59:46,325 INFO  [restartedMain] org.springframework.security.web.DefaultSecurityFilterChain:Will not secure Ant [pattern='/css/**']
2026-08-20 00:59:46,325 WARN  [restartedMain] org.springframework.security.config.annotation.web.builders.WebSecurity:You are asking Spring Security to ignore Ant [pattern='/js/**']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2026-08-20 00:59:46,325 INFO  [restartedMain] org.springframework.security.web.DefaultSecurityFilterChain:Will not secure Ant [pattern='/js/**']
2026-08-20 00:59:46,341 WARN  [restartedMain] org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer:Unable to start LiveReload server
2026-08-20 00:59:46,343 INFO  [restartedMain] org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver:Exposing 14 endpoint(s) beneath base path '/actuator'
2026-08-20 00:59:46,361 WARN  [restartedMain] org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext:Exception encountered during context initialization - cancelling refresh attempt: org.springframework.context.ApplicationContextException: Failed to start bean 'webServerStartStop'; nested exception is org.springframework.boot.web.server.PortInUseException: Port 8080 is already in use
2026-08-20 00:59:46,367 INFO  [restartedMain] org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean:Closing JPA EntityManagerFactory for persistence unit 'default'
2026-08-20 00:59:46,369 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource:HikariPool-1 - Shutdown initiated...
2026-08-20 00:59:46,372 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource:HikariPool-1 - Shutdown completed.
2026-08-20 00:59:46,373 INFO  [restartedMain] org.apache.catalina.core.StandardService:Stopping service [Tomcat]
2026-08-20 00:59:46,382 INFO  [restartedMain] org.springframework.boot.autoconfigure.logging.ConditionEvaluationReportLoggingListener:

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2026-08-20 00:59:46,391 ERROR [restartedMain] org.springframework.boot.diagnostics.LoggingFailureAnalysisReporter:

***************************
APPLICATION FAILED TO START
***************************

Description:

Web server failed to start. Port 8080 was already in use.

Action:

Identify and stop the process that's listening on port 8080 or configure this application to listen on another port.

2026-08-20 01:00:02,253 INFO  [http-nio-8080-exec-1] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]:Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-08-20 01:00:12,887 INFO  [restartedMain] com.cookerytech.CookerytechApplication:Starting CookerytechApplication using Java 11.0.17 on 192.168.1.2 with PID 33426 (/Users/atilgansahinulasan/IdeaProjects/cookerytech01/target/classes started by atilgansahinulasan in /Users/atilgansahinulasan/IdeaProjects/cookerytech01)
